Timestamp : 13|01_00:58
Mois,Lapins vivants,Nombre de lapin juvéniles morts au total,Nombre de lapin enfant mort au total,Nombre de lapin adulte mort au total,Total de lapins morts,Nombre de naissance par mois,Nombre de lapin juvéniles morts par mois,Nombre de lapin enfant mort par mois,Nombre de lapin adulte mort par mois,Nombre de lapin mort en 1 mois
55,177,1014,44,28,1086,128,107,4,2,113
56,182,1085,50,30,1165,84,71,6,2,79
57,200,1180,55,32,1267,120,95,5,2,102
58,216,1267,61,33,1361,110,87,6,1,94
59,231,1383,69,33,1485,139,116,8,0,124
60,246,1493,75,35,1603,133,110,6,2,118
61,267,1634,76,40,1750,168,141,1,5,147
62,282,1746,85,44,1875,140,112,9,4,125
63,325,1880,92,44,2016,184,134,7,0,141
64,338,1997,106,46,2149,146,117,14,2,133
65,354,2210,116,53,2379,246,213,10,7,230
66,379,2355,125,58,2538,184,145,9,5,159
67,415,2545,132,62,2739,237,190,7,4,201
68,459,2684,136,66,2886,191,139,4,4,147
69,508,2914,141,72,3127,290,230,5,6,241
70,520,3075,154,80,3309,194,161,13,8,182
71,579,3357,163,89,3609,359,282,9,9,300
72,605,3535,173,95,3803,220,178,10,6,194
73,665,3861,191,105,4157,414,326,18,10,354
74,695,4124,206,111,4441,314,263,15,6,284
75,771,4524,224,119,4867,502,400,18,8,426
76,810,4857,246,123,5226,398,333,22,4,359
77,889,5289,268,131,5688,541,432,22,8,462
78,947,5663,291,142,6096,466,374,23,11,408
79,1048,6189,304,159,6652,657,526,13,17,556
80,1122,6627,325,171,7123,545,438,21,12,471
81,1239,7172,351,186,7709,703,545,26,15,586
82,1308,7707,384,212,8303,663,535,33,26,594
83,1402,8393,422,227,9042,833,686,38,15,739
84,1509,9025,451,240,9716,781,632,29,13,674
85,1649,9824,482,258,10564,988,799,31,18,848
86,1783,10559,516,278,11353,923,735,34,20,789
87,1948,11415,559,303,12277,1089,856,43,25,924
88,2071,12248,619,329,13196,1042,833,60,26,919
89,2261,13220,658,355,14233,1227,972,39,26,1037
90,2416,14219,710,372,15301,1223,999,52,17,1068
91,2603,15352,771,393,16516,1402,1133,61,21,1215
92,2816,16537,817,422,17776,1473,1185,46,29,1260
93,3055,17897,901,452,19250,1713,1360,84,30,1474
94,3288,19270,960,488,20718,1701,1373,59,36,1468
95,3571,20880,1041,524,22445,2010,1610,81,36,1727
96,3772,22518,1139,568,24225,1981,1638,98,44,1780
97,4081,24383,1215,617,26215,2299,1865,76,49,1990
98,4363,26269,1313,666,28248,2315,1886,98,49,2033
99,4774,28394,1413,718,30525,2688,2125,100,52,2277
100,5129,30572,1543,764,32879,2709,2178,130,46,2354
101,5583,33135,1667,822,35624,3199,2563,124,58,2745
102,6033,35616,1808,878,38302,3128,2481,141,56,2678
103,6598,38447,1962,933,41342,3605,2831,154,55,3040
104,7094,41464,2142,1015,44621,3775,3017,180,82,3279
105,7675,44810,2318,1097,48225,4185,3346,176,82,3604
106,8347,48448,2513,1174,52135,4582,3638,195,77,3910
107,8991,52339,2723,1257,56319,4828,3891,210,83,4184
108,9811,56673,2935,1347,60955,5456,4334,212,90,4636
109,10615,61096,3170,1454,65720,5569,4423,235,107,4765
110,11514,66117,3448,1568,71133,6312,5021,278,114,5413
111,12429,71379,3740,1676,76795,6577,5262,292,108,5662
112,13456,77134,4003,1802,82939,7171,5755,263,126,6144
113,14513,83388,4327,1969,89684,7802,6254,324,167,6745
114,15758,90219,4661,2113,96993,8554,6831,334,144,7309
115,17086,97556,5040,2281,104877,9212,7337,379,168,7884
116,18587,105595,5446,2436,113477,10101,8039,406,155,8600
117,20237,114273,5892,2624,122789,10962,8678,446,188,9312
118,21921,123773,6402,2841,133016,11911,9500,510,217,10227
119,23733,133946,6938,3080,143964,12760,10173,536,239,10948
120,25693,144913,7508,3329,155750,13746,10967,570,249,11786
121,27786,156728,8161,3605,168494,14837,11815,653,276,12744
122,30072,169415,8820,3880,182115,15907,12687,659,275,13621
123,32528,183409,9551,4187,197147,17488,13994,731,307,15032
124,35065,198636,10361,4530,213527,18917,15227,810,343,16380
125,37931,215026,11179,4902,231107,20446,16390,818,372,17580
126,41043,232677,12125,5313,250115,22120,17651,946,411,19008
127,44382,251612,13109,5789,270510,23734,18935,984,476,20395
128,48069,272305,14154,6232,292691,25868,20693,1045,443,22181
129,52144,294332,15245,6763,316340,27724,22027,1091,531,23649
130,56525,318703,16476,7313,342492,30533,24371,1231,550,26152
131,61201,344587,17808,7866,370261,32445,25884,1332,553,27769
132,66067,372942,19280,8517,400739,35344,28355,1472,651,30478
133,71311,403350,20911,9198,433459,37964,30408,1631,681,32720
134,77019,436395,22719,9912,469026,41275,33045,1808,714,35567
135,83489,472643,24628,10701,507972,45416,36248,1909,789,38946
136,90353,511809,26632,11616,550057,48949,39166,2004,915,42085
137,98016,554156,28775,12546,595477,53083,42347,2143,930,45420
138,106071,599783,31104,13553,644440,57018,45627,2329,1007,48963
139,114925,649407,33606,14712,697725,62139,49624,2502,1159,53285
140,124159,702288,36427,15857,754572,66081,52881,2821,1145,56847
141,134718,760547,39343,17166,817056,73043,58259,2916,1309,62484
142,145866,822965,42576,18586,884127,78219,62418,3233,1420,67071
143,158093,891305,46101,20073,957479,85579,68340,3525,1487,73352
144,170837,964447,49890,21799,1036136,91401,73142,3789,1726,78657
145,185083,1045092,53860,23549,1122501,100611,80645,3970,1750,86365
146,199839,1130288,58274,25611,1214173,106428,85196,4414,2062,91672
147,216549,1223843,63105,27712,1314660,117197,93555,4831,2101,100487
148,234381,1324017,68253,29955,1422225,125397,100174,5148,2243,107565
149,253912,1434394,73907,32396,1540697,138003,110377,5654,2441,118472
150,274597,1551615,80135,34991,1666741,146729,117221,6228,2595,126044
151,297220,1680195,86636,37932,1804763,160645,128580,6501,2941,138022
152,321557,1818784,93849,41031,1953664,173238,138589,7213,3099,148901
153,347836,1968506,101603,44385,2114494,187109,149722,7754,3354,160830
154,376248,2130550,109995,48033,2288578,202496,162044,8392,3648,174084
155,407123,2306469,119143,52067,2477679,219976,175919,9148,4034,189101
156,440707,2496239,128965,56404,2681608,237513,189770,9822,4337,203929
157,476697,2702418,139629,61112,2903159,257541,206179,10664,4708,221551
158,515684,2924164,151009,66117,3141290,277118,221746,11380,5005,238131
159,557548,3163967,163417,71662,3399046,299620,239803,12408,5545,257756
160,603403,3424106,176675,77505,3678286,325095,260139,13258,5843,279240
161,652232,3706192,191305,83940,3981437,351980,282086,14630,6435,303151
162,706126,4011743,206732,90955,4309430,381887,305551,15427,7015,327993
163,763777,4340461,223760,98383,4662604,410825,328718,17028,7428,353174
164,826732,4698145,242170,106411,5046726,447077,357684,18410,8028,384122
165,894059,5084094,261938,115092,5461124,481725,385949,19768,8681,414398
166,967626,5502641,283385,124560,5910586,523029,418547,21447,9468,449462
167,1047568,5953269,306244,134795,6394308,563664,450628,22859,10235,483722
168,1133422,6443713,331240,145886,6920839,612385,490444,24996,11091,526531
169,1226489,6972922,358304,157922,7489148,661376,529209,27064,12036,568309
170,1328130,7545817,387542,170766,8104125,716618,572895,29238,12844,614977
171,1436539,8165798,419420,184930,8770148,774432,619981,31878,14164,666023
172,1553881,8837586,454130,200053,9491769,838963,671788,34710,15123,721621
173,1682201,9562280,491148,216534,10269962,906513,724694,37018,16481,778193
174,1820338,10347428,531527,234330,11113285,981460,785148,40379,17796,843323
175,1970151,11195496,574696,253560,12023752,1060280,848068,43169,19230,910467
176,2132628,12115113,622142,273960,13011215,1149940,919617,47446,20400,987463
177,2307311,13108390,673267,296447,14078104,1241572,993277,51125,22487,1066889
178,2496089,14186195,728720,320920,15235835,1346509,1077805,55453,24473,1157731
179,2701743,15352198,788412,347083,16487693,1457512,1166003,59692,26163,1251858
180,2923978,16611901,853244,375360,17840505,1575047,1259703,64832,28277,1352812
181,3165110,17975989,922943,406322,19305254,1705881,1364088,69699,30962,1464749
182,3425688,19451267,998731,439600,20889598,1844922,1475278,75788,33278,1584344
183,3707294,21048215,1080503,475511,22604229,1996237,1596948,81772,35911,1714631
184,4011620,22776796,1169302,514313,24460411,2160508,1728581,88799,38802,1856182
185,4341077,24645416,1265643,556871,26467930,2336976,1868620,96341,42558,2007519
186,4698042,26669720,1369846,602595,28642161,2531196,2024304,104203,45724,2174231
187,5082026,28857707,1482318,652342,30992367,2734190,2187987,112472,49747,2350206
188,5499551,31231715,1604391,705677,33541783,2966941,2374008,122073,53335,2549416
189,5951005,33795944,1735720,763991,36295655,3205326,2564229,131329,58314,2753872
190,6441192,36572492,1877727,827033,39277252,3471784,2776548,142007,63042,2981597
191,6968671,39574147,2032149,895509,42501805,3752032,3001655,154422,68476,3224553
192,7540311,42824107,2199374,969192,45992673,4062508,3249960,167225,73683,3490868
