Timestamp : 13|01_01:13
Mois,Lapins vivants,Nombre de lapin juvéniles morts au total,Nombre de lapin enfant mort au total,Nombre de lapin adulte mort au total,Total de lapins morts,Nombre de naissance par mois,Nombre de lapin juvéniles morts par mois,Nombre de lapin enfant mort par mois,Nombre de lapin adulte mort par mois,Nombre de lapin mort en 1 mois
77,3009,17346,900,399,18645,1714,1368,61,27,1456
78,3240,18808,985,432,20225,1811,1462,85,33,1580
79,3524,20309,1059,466,21834,1893,1501,74,34,1609
80,3834,22065,1152,504,23721,2197,1756,93,38,1887
81,4169,23803,1263,545,25611,2225,1738,111,41,1890
82,4584,25828,1371,577,27776,2580,2025,108,32,2165
83,4937,27888,1487,626,30001,2578,2060,116,49,2225
84,5369,30309,1579,676,32564,2995,2421,92,50,2563
85,5753,32646,1725,730,35101,2921,2337,146,54,2537
86,6249,35355,1868,797,38020,3415,2709,143,67,2919
87,6741,38226,2010,870,41106,3578,2871,142,73,3086
88,7294,41448,2172,951,44571,4018,3222,162,81,3465
89,7908,44820,2341,1027,48188,4231,3372,169,76,3617
90,8529,48571,2553,1105,52229,4662,3751,212,78,4041
91,9213,52452,2748,1199,56399,4854,3881,195,94,4170
92,10072,56908,2948,1293,61149,5609,4456,200,94,4750
93,10822,61426,3203,1409,66038,5639,4518,255,116,4889
94,11721,66881,3462,1523,71866,6727,5455,259,114,5828
95,12603,72167,3758,1636,77561,6577,5286,296,113,5695
96,13663,78273,4059,1781,84113,7612,6106,301,145,6552
97,14777,84366,4400,1912,90678,7679,6093,341,131,6565
98,16062,91565,4761,2068,98394,9001,7199,361,156,7716
99,17410,98793,5148,2237,106178,9132,7228,387,169,7784
100,18961,107190,5587,2424,115201,10574,8397,439,187,9023
101,20420,115588,6056,2605,124249,10507,8398,469,181,9048
102,22213,125462,6535,2814,134811,12355,9874,479,209,10562
103,23930,135455,7076,3028,145559,12465,9993,541,214,10748
104,25913,146886,7681,3285,157852,14276,11431,605,257,12293
105,27958,158660,8287,3580,170527,14720,11774,606,295,12675
106,30445,171882,8959,3867,184708,16668,13222,672,287,14181
107,32980,185735,9736,4186,199657,17484,13853,777,319,14949
108,35704,201467,10584,4559,216610,19677,15732,848,373,16953
109,38575,218055,11371,4924,234350,20611,16588,787,365,17740
110,41902,236059,12298,5351,253708,22685,18004,927,427,19358
111,45174,255558,13275,5791,274624,24188,19499,977,440,20916
112,48987,276756,14338,6251,297345,26534,21198,1063,460,22721
113,52923,299575,15568,6781,321924,28515,22819,1230,530,24579
114,57347,324416,16837,7361,348614,31114,24841,1269,580,26690
115,62080,350963,18190,7927,377080,33199,26547,1353,566,28466
116,67009,379257,19647,8604,407508,35357,28294,1457,677,30428
117,72427,410474,21296,9315,441085,38995,31217,1649,711,33577
118,78234,443900,23040,10105,477045,41767,33426,1744,790,35960
119,84514,480557,24959,10931,516447,45682,36657,1919,826,39402
120,91479,519681,26936,11833,558450,48968,39124,1977,902,42003
121,99033,562462,29099,12810,604371,53475,42781,2163,977,45921
122,107126,608529,31486,13856,653871,57593,46067,2387,1046,49500
123,116106,658497,33923,15006,707426,62535,49968,2437,1150,53555
124,125583,712192,36674,16261,765127,67178,53695,2751,1255,57701
125,136060,771042,39619,17484,828145,73495,58850,2945,1223,63018
126,147047,834112,42875,18955,895942,78784,63070,3256,1471,67797
127,159025,903656,46465,20527,970648,86684,69544,3590,1572,74706
128,172103,977302,50142,22253,1049697,92127,73646,3677,1726,79049
129,186211,1057623,54308,24094,1136025,100436,80321,4166,1841,86328
130,201374,1144192,58701,26094,1228987,108125,86569,4393,2000,92962
131,217843,1238287,63531,28237,1330055,117537,94095,4830,2143,101068
132,235608,1339716,68698,30529,1438943,126653,101429,5167,2292,108888
133,255309,1449809,74369,33010,1557188,137946,110093,5671,2481,118245
134,275939,1568813,80350,35745,1684908,148350,119004,5981,2735,127720
135,298322,1697632,87017,38727,1823376,160851,128819,6667,2982,138468
136,323069,1836271,94124,41874,1972269,173640,138639,7107,3147,148893
137,349367,1986948,101941,45398,2134287,188316,150677,7817,3524,162018
138,377983,2149124,110364,49121,2308609,202938,162176,8423,3723,174322
139,408997,2325617,119396,53099,2498112,220517,176493,9032,3978,189503
140,442676,2516102,129172,57337,2702611,238178,190485,9776,4238,204499
141,478732,2722608,139830,62164,2924602,258047,206506,10658,4827,221991
142,518139,2945924,151200,67276,3164400,279205,223316,11370,5112,239798
143,560646,3187775,163603,72808,3424186,302293,241851,12403,5532,259786
144,606285,3448685,176921,78745,3704351,325804,260910,13318,5937,280165
145,656419,3732371,191274,85062,4008707,354490,283686,14353,6317,304356
146,710353,4037888,206976,91922,4336786,382013,305517,15702,6860,328079
147,768802,4370204,223943,99494,4693641,415304,332316,16967,7572,356855
148,831855,4728970,242321,107524,5078815,448227,358766,18378,8030,385174
149,900729,5119054,262219,116250,5497523,487582,390084,19898,8726,418708
150,974857,5539175,283915,125793,5948883,525488,420121,21696,9543,451360
151,1055698,5994985,307265,136045,6438295,570253,455810,23350,10252,489412
152,1142609,6487293,332596,146915,6966804,615420,492308,25331,10870,528509
153,1236968,7020542,359984,158997,7539523,667078,533249,27388,12082,572719
154,1337970,7596879,389920,172114,8158913,720392,576337,29936,13117,619390
155,1448177,8222693,422084,186182,8830959,782253,625814,32164,14068,672046
156,1566632,8896639,456917,201249,9554805,842301,673946,34833,15067,723846
157,1695388,9629717,494345,217641,10341703,915654,733078,37428,16392,786898
158,1835009,10420540,534815,235442,11190797,988715,790823,40470,17801,849094
159,1986627,11278237,578516,254768,12111521,1072342,857697,43701,19326,920724
160,2149393,12204200,625966,275887,13106053,1157298,925963,47450,21119,994532
161,2327709,13209112,676744,298695,14184551,1256814,1004912,50778,22808,1078498
162,2517404,14293841,732603,323337,15349781,1354925,1084729,55859,24642,1165230
163,2724930,15469882,792823,349692,16612397,1470142,1176041,60220,26355,1262616
164,2947437,16740006,858112,378115,17976233,1586343,1270124,65289,28423,1363836
165,3190833,18115746,928519,409024,19453289,1720452,1375740,70407,30909,1477056
166,3452342,19604413,1005080,442766,21052259,1860479,1488667,76561,33742,1598970
167,3737058,21217117,1087614,479155,22783886,2016343,1612704,82534,36389,1731627
168,4042292,22955983,1177332,518643,24651958,2173306,1738866,89718,39488,1868072
169,4375230,24845631,1274182,561451,26681264,2362244,1889648,96850,42808,2029306
170,4733739,26883054,1378521,607622,28869197,2546442,2037423,104339,46171,2187933
171,5123573,29096519,1491680,657693,31245892,2766529,2213465,113159,50071,2376695
172,5544437,31484144,1614023,711619,33809786,2984758,2387625,122343,53926,2563894
173,6001821,34075474,1746665,770427,36592566,3240164,2591330,132642,58808,2782780
174,6494880,36866076,1890476,833363,39589915,3490408,2790602,143811,62936,2997349
175,7030394,39897955,2045827,901350,42845132,3790731,3031879,155351,67987,3255217
176,7606596,43171217,2213786,975382,46360385,4091455,3273262,167959,74032,3515253
177,8232963,46721565,2395375,1055872,50172812,4438794,3550348,181589,80490,3812427
178,8909202,50554079,2591986,1143148,54289213,4792640,3832514,196611,87276,4116401
179,9643126,54715611,2805060,1237265,58757936,5202647,4161532,213074,94117,4468723
180,10433129,59208019,3036442,1338835,63583296,5615363,4492408,231382,101570,4825360
181,11289507,64079260,3285694,1448898,68813852,6086934,4871241,249252,110063,5230556
182,12216886,69341425,3555174,1568047,74464646,6578173,5262165,269480,119149,5650794
183,13221209,75041311,3846887,1697611,80585809,7125486,5699886,291713,129564,6121163
184,14304607,81205528,4162885,1837031,87205444,7703033,6164217,315998,139420,6619635
185,15477615,87875959,4505429,1988054,94369442,8337006,6670431,342544,151023,7163998
186,16746695,95099483,4876274,2152017,102127774,9027412,7223524,370845,163963,7758332
187,18122019,102904316,5276706,2328599,110509621,9757171,7804833,400432,176582,8381847
188,19611847,111360016,5709783,2520297,119590096,10570303,8455700,433077,191698,9080475
189,21219892,120499405,6178701,2727872,129405978,11423927,9139389,468918,207575,9815882
190,22963951,130405614,6687501,2951406,140044521,12382602,9906209,508800,223534,10638543
191,24850195,141103725,7237493,3193046,151534264,13375987,10698111,549992,241640,11489743
192,26893595,152702433,7831790,3455819,163990042,14499178,11598708,594297,262773,12455778
