Timestamp : 13|01_01:01
Mois,Lapins vivants,Nombre de lapin juvéniles morts au total,Nombre de lapin enfant mort au total,Nombre de lapin adulte mort au total,Total de lapins morts,Nombre de naissance par mois,Nombre de lapin juvéniles morts par mois,Nombre de lapin enfant mort par mois,Nombre de lapin adulte mort par mois,Nombre de lapin mort en 1 mois
60,525,3196,147,88,3431,232,199,7,4,210
61,587,3449,159,98,3706,337,253,12,10,275
62,636,3692,171,104,3967,310,243,12,6,261
63,686,3962,193,107,4262,345,270,22,3,295
64,732,4272,210,112,4594,378,310,17,5,332
65,799,4628,229,117,4974,447,356,19,5,380
66,855,4951,251,124,5326,408,323,22,7,352
67,915,5378,277,133,5788,522,427,26,9,462
68,971,5807,305,145,6257,525,429,28,12,469
69,1023,6299,331,161,6791,586,492,26,16,534
70,1110,6785,355,171,7311,607,486,24,10,520
71,1214,7372,376,184,7932,725,587,21,13,621
72,1297,7927,403,197,8527,678,555,27,13,595
73,1413,8591,437,208,9236,825,664,34,11,709
74,1526,9255,474,228,9957,834,664,37,20,721
75,1686,10018,512,242,10772,975,763,38,14,815
76,1804,10780,554,267,11601,947,762,42,25,829
77,1939,11639,604,292,12535,1069,859,50,25,934
78,2107,12491,647,313,13451,1084,852,43,21,916
79,2309,13475,700,337,14512,1263,984,53,24,1061
80,2474,14482,761,351,15594,1247,1007,61,14,1082
81,2714,15717,825,377,16919,1565,1235,64,26,1325
82,2941,16940,894,420,18254,1562,1223,69,43,1335
83,3167,18360,977,449,19786,1758,1420,83,29,1532
84,3440,19799,1038,482,21319,1806,1439,61,33,1533
85,3765,21372,1111,510,22993,1999,1573,73,28,1674
86,4052,23063,1209,546,24818,2112,1691,98,36,1825
87,4439,25005,1290,579,26874,2443,1942,81,33,2056
88,4765,27054,1396,621,29071,2523,2049,106,42,2197
89,5232,29500,1509,669,31678,3074,2446,113,48,2607
90,5641,31831,1635,732,34198,2929,2331,126,63,2520
91,6173,34658,1780,789,37227,3561,2827,145,57,3029
92,6710,37383,1916,845,40144,3454,2725,136,56,2917
93,7338,40690,2091,916,43697,4181,3307,175,71,3553
94,7897,43886,2286,981,47153,4015,3196,195,65,3456
95,8643,47750,2481,1042,51273,4866,3864,195,61,4120
96,9309,51613,2682,1150,55445,4838,3863,201,108,4172
97,10080,56040,2907,1241,60188,5514,4427,225,91,4743
98,10941,60527,3157,1331,65015,5688,4487,250,90,4827
99,11807,65864,3432,1456,70752,6603,5337,275,125,5737
100,12751,71243,3697,1567,76507,6699,5379,265,111,5755
101,13851,77417,3966,1730,83113,7706,6174,269,163,6606
102,14886,83811,4304,1897,90012,7934,6394,338,167,6899
103,16099,90897,4686,2054,97637,8838,7086,382,157,7625
104,17284,98302,5101,2239,105642,9190,7405,415,185,8005
105,18713,106460,5508,2426,114394,10181,8158,407,187,8752
106,20306,115357,5979,2607,123943,11142,8897,471,181,9549
107,21913,124805,6446,2822,134073,11737,9448,467,215,10130
108,23654,135015,7009,3056,145080,12748,10210,563,234,11007
109,25611,146132,7563,3298,156993,13870,11117,554,242,11913
110,27675,158111,8146,3578,169835,14906,11979,583,280,12842
111,29982,171317,8818,3860,183995,16467,13206,672,282,14160
112,32406,185269,9560,4182,199011,17440,13952,742,322,15016
113,35163,200363,10322,4511,215196,18942,15094,762,329,16185
114,38007,216909,11180,4920,233009,20657,16546,858,409,17813
115,41103,234653,12079,5289,252021,22108,17744,899,369,19012
116,44547,253932,13087,5737,272756,24179,19279,1008,448,20735
117,48142,274783,14171,6262,295216,26055,20851,1084,525,22460
118,52231,297647,15300,6738,319685,28558,22864,1129,476,24469
119,56555,321644,16506,7279,345429,30068,23997,1206,541,25744
120,61223,348362,17889,7853,374104,33343,26718,1383,574,28675
121,66247,376752,19344,8489,404585,35505,28390,1455,636,30481
122,71631,408186,21013,9209,438408,39207,31434,1669,720,33823
123,77505,441439,22800,9929,474168,41634,33253,1787,720,35760
124,84014,478309,24699,10761,513769,46110,36870,1899,832,39601
125,90813,517265,26794,11594,555653,48683,38956,2095,833,41884
126,98371,560472,29016,12532,602020,53925,43207,2222,938,46367
127,106426,606140,31392,13595,651127,57162,45668,2376,1063,49107
128,115313,656785,33966,14696,705447,63207,50645,2574,1101,54320
129,124934,709996,36821,15958,762775,66949,53211,2855,1262,57328
130,135353,768723,39877,17253,825853,73497,58727,3056,1295,63078
131,146404,831538,43115,18743,893396,78594,62815,3238,1490,67543
132,158355,900368,46716,20326,967410,85965,68830,3601,1583,74014
133,171410,974216,50521,21976,1046713,92358,73848,3805,1650,79303
134,185706,1054751,54608,23817,1133176,100759,80535,4087,1841,86463
135,200942,1141367,59161,25842,1226370,108430,86616,4553,2025,93194
136,217502,1236038,64023,27975,1328036,118226,94671,4862,2133,101666
137,235312,1337640,69307,30252,1437199,126973,101602,5284,2277,109163
138,254861,1447999,75104,32683,1555786,138136,110359,5797,2431,118587
139,275474,1567064,81293,35371,1683728,148555,119065,6189,2688,127942
140,298246,1696850,87869,38197,1822916,161960,129786,6576,2826,139188
141,322662,1836492,95127,41294,1972913,174413,139642,7258,3097,149997
142,349413,1988218,102897,44716,2135831,189669,151726,7770,3422,162918
143,377824,2151288,111199,48420,2310907,203487,163070,8302,3704,175076
144,409305,2328583,120165,52439,2501187,221761,177295,8966,4019,190280
145,442953,2519161,130075,56743,2705979,238440,190578,9910,4304,204792
146,479848,2726134,140677,61463,2928274,259190,206973,10602,4720,222295
147,518907,2949440,152290,66513,3168243,279028,223306,11613,5050,239969
148,562012,3191781,164762,71941,3428484,303346,242341,12472,5428,260241
149,607905,3453050,178431,77901,3709382,326791,261269,13669,5960,280898
150,658401,3737080,193024,84211,4014315,355429,284030,14593,6310,304933
151,712372,4043395,208743,91161,4343299,382955,306315,15719,6950,328984
152,770957,4374993,225831,98719,4699543,414829,331598,17088,7558,356244
153,834665,4734434,244054,106817,5085305,449470,359441,18223,8098,385762
154,902809,5122897,264333,115622,5502852,485691,388463,20279,8805,417547
155,976943,5543030,286180,125163,5954373,525655,420133,21847,9541,451521
156,1056920,5998052,309542,135351,6442945,568549,455022,23362,10188,488572
157,1144010,6491644,334799,146615,6973058,617203,493592,25257,11264,530113
158,1237656,7023762,362425,158756,7544943,665531,532118,27626,12141,571885
159,1340237,7601973,391664,171702,8165339,722977,578211,29239,12946,620396
160,1450161,8224928,423598,185916,8834442,779027,622955,31934,14214,669103
161,1569935,8903360,458527,201201,9563088,848420,678432,34929,15285,728646
162,1698057,9635127,496309,217593,10349029,914063,731767,37782,16392,785941
163,1837624,10428617,536914,235560,11201091,991629,793490,40605,17967,852062
164,1987522,11282728,580831,255174,12118733,1067540,854111,43917,19614,917642
165,2151758,12209955,628319,275971,13114245,1159748,927227,47488,20797,995512
166,2327988,13212291,679571,298817,14190679,1252664,1002336,51252,22846,1076434
167,2518619,14300834,735415,323638,15359887,1359839,1088543,55844,24821,1169208
168,2725329,15474757,795686,350281,16620724,1467547,1173923,60271,26643,1260837
169,2948622,16746695,860982,379021,17986698,1589267,1271938,65296,28740,1365974
170,3189738,18121223,931370,410134,19462727,1717145,1374528,70388,31113,1476029
171,3452357,19610937,1007856,444082,21062875,1862767,1489714,76486,33948,1600148
172,3735230,21221421,1090713,480809,22792943,2012941,1610484,82857,36727,1730068
173,4042393,22965187,1180249,520249,24665685,2179905,1743766,89536,39440,1872742
174,4373989,24853194,1277280,563098,26693572,2359483,1888007,97031,42849,2027887
175,4733218,26893113,1381953,609127,28884193,2549850,2039919,104673,46029,2190621
176,5122157,29102287,1495257,659174,31256718,2761464,2209174,113304,50047,2372525
177,5543048,31491511,1617932,712993,33822436,2986609,2389224,122675,53819,2565718
178,5997895,34075823,1750514,771526,36597863,3230274,2584312,132582,58533,2775427
179,6489626,36874261,1894053,834966,39603280,3497148,2798438,143539,63440,3005417
180,7023262,39894578,2049455,903095,42847128,3777484,3020317,155402,68129,3243848
181,7600518,43169831,2217993,977364,46365188,4095316,3275253,168538,74269,3518060
182,8222516,46706981,2400043,1057639,50164663,4421473,3537150,182050,80275,3799475
183,8897941,50542978,2597057,1144410,54284445,4795207,3835997,197014,86771,4119782
184,9627423,54688036,2809542,1238532,58736110,5181147,4145058,212485,94122,4451665
185,10420565,59181141,3039297,1339461,63559899,5616931,4493105,229755,100929,4823789
186,11274586,64033150,3288411,1449693,68771254,6065376,4852009,249114,110232,5211355
187,12200456,69290973,3557635,1568935,74417543,6572159,5257823,269224,119242,5646289
188,13198691,74974221,3850145,1697056,80521422,7102114,5683248,292510,128121,6103879
189,14283103,81132656,4165796,1837117,87135569,7698559,6158435,315651,140061,6614147
190,15455300,87793300,4507588,1987891,94288779,8325407,6660644,341792,150774,7153210
191,16724504,94999161,4878413,2151269,102028843,9009268,7205861,370825,163378,7740064
192,18098708,102798324,5277831,2328092,110404247,9749608,7799163,399418,176823,8375404
