Timestamp : 13|01_01:08
Mois,Lapins vivants,Nombre de lapin juvéniles morts au total,Nombre de lapin enfant mort au total,Nombre de lapin adulte mort au total,Total de lapins morts,Nombre de naissance par mois,Nombre de lapin juvéniles morts par mois,Nombre de lapin enfant mort par mois,Nombre de lapin adulte mort par mois,Nombre de lapin mort en 1 mois
54,454,2438,133,47,2618,231,181,9,3,193
55,491,2644,138,52,2834,253,206,5,5,216
56,527,2871,155,57,3083,285,227,17,5,249
57,579,3142,168,61,3371,340,271,13,4,288
58,623,3393,182,65,3640,313,251,14,4,269
59,667,3692,199,71,3962,366,299,17,6,322
60,715,4012,218,76,4306,392,320,19,5,344
61,782,4365,242,82,4689,450,353,24,6,383
62,840,4726,267,92,5085,454,361,25,10,396
63,897,5110,291,104,5505,477,384,24,12,420
64,966,5535,308,115,5958,522,425,17,11,453
65,1033,6038,335,133,6506,615,503,27,18,548
66,1094,6522,367,149,7038,593,484,32,16,532
67,1186,7003,391,159,7553,607,481,24,10,515
68,1282,7576,420,170,8166,709,573,29,11,613
69,1386,8178,450,186,8814,752,602,30,16,648
70,1477,8809,492,201,9502,779,631,42,15,688
71,1614,9485,532,213,10230,865,676,40,12,728
72,1746,10291,570,237,11098,1000,806,38,24,868
73,1875,11056,617,254,11927,958,765,47,17,829
74,2057,11997,658,270,12925,1180,941,41,16,998
75,2237,12869,694,305,13868,1123,872,36,35,943
76,2430,13957,744,324,15025,1350,1088,50,19,1157
77,2613,15053,805,345,16203,1361,1096,61,21,1178
78,2867,16298,875,373,17546,1597,1245,70,28,1343
79,3081,17537,949,402,18888,1556,1239,74,29,1342
80,3314,19143,1024,448,20615,1960,1606,75,46,1727
81,3581,20662,1112,481,22255,1907,1519,88,33,1640
82,3917,22426,1211,511,24148,2229,1764,99,30,1893
83,4263,24199,1304,541,26044,2242,1773,93,30,1896
84,4662,26233,1412,582,28227,2582,2034,108,41,2183
85,4979,28423,1531,628,30582,2672,2190,119,46,2355
86,5402,30855,1669,700,33224,3065,2432,138,72,2642
87,5824,33340,1790,743,35873,3071,2485,121,43,2649
88,6338,36093,1922,805,38820,3461,2753,132,62,2947
89,6872,39012,2083,869,41964,3678,2919,161,64,3144
90,7442,42255,2227,933,45415,4021,3243,144,64,3451
91,8016,45866,2394,1025,49285,4444,3611,167,92,3870
92,8676,49608,2588,1108,53304,4679,3742,194,83,4019
93,9372,53687,2802,1190,57679,5071,4079,214,82,4375
94,10147,58143,3047,1289,62479,5575,4456,245,99,4800
95,11011,62922,3276,1401,67599,5984,4779,229,112,5120
96,11977,68114,3536,1520,73170,6537,5192,260,119,5571
97,12919,73755,3812,1656,79223,6995,5641,276,136,6053
98,14005,79914,4133,1787,85834,7697,6159,321,131,6611
99,15093,86458,4505,1936,92899,8153,6544,372,149,7065
100,16415,93613,4844,2093,100550,8973,7155,339,157,7651
101,17751,101332,5258,2256,108846,9632,7719,414,163,8296
102,19227,109686,5673,2440,117799,10429,8354,415,184,8953
103,20804,118521,6129,2638,127288,11066,8835,456,198,9489
104,22556,128132,6627,2838,137597,12061,9611,498,200,10309
105,24365,138551,7124,3085,148760,12972,10419,497,247,11163
106,26360,150034,7719,3345,161098,14333,11483,595,260,12338
107,28457,162321,8363,3613,174297,15296,12287,644,268,13199
108,30844,175701,9057,3936,188694,16784,13380,694,323,14397
109,33308,189951,9796,4265,204012,17782,14250,739,329,15318
110,36012,205778,10590,4621,220989,19681,15827,794,356,16977
111,38921,222593,11441,5010,239044,20964,16815,851,389,18055
112,42102,241025,12346,5411,258782,22919,18432,905,401,19738
113,45609,260482,13346,5827,279655,24380,19457,1000,416,20873
114,49485,282203,14445,6305,302953,27174,21721,1099,478,23298
115,53419,304954,15589,6808,327351,28332,22751,1144,503,24398
116,57932,330324,16894,7361,354579,31741,25370,1305,553,27228
117,62609,356825,18299,7954,383078,33176,26501,1405,593,28499
118,67827,385833,19757,8605,414195,36335,29008,1458,651,31117
119,73278,416959,21340,9286,447585,38841,31126,1583,681,33390
120,79437,451099,23001,10082,484182,42756,34140,1661,796,36597
121,85939,487592,24854,10888,523334,45654,36493,1853,806,39152
122,92956,527644,26992,11801,566437,50120,40052,2138,913,43103
123,100599,570372,29177,12795,612344,53550,42728,2185,994,45907
124,108768,617630,31621,13846,663097,58922,47258,2444,1051,50753
125,117418,668088,34228,15023,717339,62892,50458,2607,1177,54242
126,127066,723074,37030,16320,776424,68733,54986,2802,1297,59085
127,137171,782201,40158,17674,840033,73714,59127,3128,1354,63609
128,148541,846226,43408,19086,908720,80057,64025,3250,1412,68687
129,160727,915022,46999,20686,982707,86173,68796,3591,1600,73987
130,173964,990055,50731,22402,1063188,93718,75033,3732,1716,80481
131,188293,1071250,54861,24258,1150369,101510,81195,4130,1856,87181
132,203801,1159190,59322,26234,1244746,109885,87940,4461,1976,94377
133,220876,1254904,64237,28323,1347464,119793,95714,4915,2089,102718
134,238866,1357807,69561,30624,1457992,128518,102903,5324,2301,110528
135,258519,1468888,75198,33029,1577115,138776,111081,5637,2405,119123
136,279727,1589100,81494,35780,1706374,150467,120212,6296,2751,129259
137,302513,1719882,88109,38689,1846680,163092,130782,6615,2909,140306
138,327222,1859999,95400,41900,1997299,175328,140117,7291,3211,150619
139,353637,2012547,103250,45420,2161217,190333,152548,7850,3520,163918
140,382579,2177912,111707,49088,2338707,206432,165365,8457,3668,177490
141,414527,2356516,120779,53182,2530477,223718,178604,9072,4094,191770
142,448762,2549910,130700,57554,2738164,241922,193394,9921,4372,207687
143,485613,2759252,141273,62385,2962910,261597,209342,10573,4831,224746
144,525140,2985180,153050,67568,3205798,282415,225928,11777,5183,242888
145,568354,3229830,165441,73128,3468399,305815,244650,12391,5560,262601
146,614315,3493492,179130,79089,3751711,329273,263662,13689,5961,283312
147,665214,3779971,193763,85531,4059265,358453,286479,14633,6442,307554
148,720239,4088799,209502,92465,4390766,386526,308828,15739,6934,331501
149,779716,4426341,226864,100115,4753320,422031,337542,17362,7650,362554
150,843241,4788016,245448,108367,5141831,452036,361675,18584,8252,388511
151,911997,5181751,265747,117179,5564677,491602,393735,20299,8812,422846
152,986314,5605075,287420,126623,6019118,528758,423324,21673,9444,454441
153,1067806,6065816,310996,137020,6513832,576206,460741,23576,10397,494714
154,1154791,6561550,336555,148299,7046404,619557,495734,25559,11279,532572
155,1250586,7101181,364263,160365,7625809,675200,539631,27708,12066,579405
156,1352722,7682851,394115,173621,8250587,726914,581670,29852,13256,624778
157,1463841,8315481,426459,187972,8929912,790444,632630,32344,14351,679325
158,1583773,8995656,461449,203393,9660498,850518,680175,34990,15421,730586
159,1714000,9735527,499384,220252,10455163,924892,739871,37935,16859,794665
160,1854222,10531181,540475,238165,11309821,994880,795654,41091,17913,854658
161,2006408,11397780,585092,257855,12240727,1083092,866599,44617,19690,930906
162,2170502,12329788,632933,278925,13241646,1165013,932008,47841,21070,1000919
163,2349512,13342814,684606,302014,14329434,1266798,1013026,51673,23089,1087788
164,2540778,14436564,740902,326745,15504211,1366043,1093750,56296,24731,1174777
165,2750678,15622482,801612,353299,16777393,1483082,1185918,60710,26554,1273182
166,2976304,16904649,867489,382334,18154472,1602705,1282167,65877,29035,1377079
167,3220578,18292217,938636,414049,19644902,1734704,1387568,71147,31715,1490430
168,3485539,19791353,1015588,448273,21255214,1875273,1499136,76952,34224,1610312
169,3771995,21418029,1098892,485229,23002150,2033392,1626676,83304,36956,1746936
170,4080446,23176124,1188787,525118,24890029,2196330,1758095,89895,39889,1887879
171,4415686,25078744,1286676,568349,26933769,2378980,1902620,97889,43231,2043740
172,4777463,27132942,1392323,614927,29140192,2568200,2054198,105647,46578,2206423
173,5170849,29364024,1506439,665736,31536199,2789393,2231082,114116,50809,2396007
174,5593996,31772536,1630570,720086,34123192,3010140,2408512,124131,54350,2586993
175,6054363,34381185,1764049,779372,36924606,3261781,2608649,133479,59286,2801414
176,6550701,37200953,1908462,843144,39952559,3524291,2819768,144413,63772,3027953
177,7088767,40255049,2064250,912416,43231715,3817222,3054096,155788,69272,3279156
178,7669549,43558155,2233635,986951,46778741,4127808,3303106,169385,74535,3547026
179,8300021,47136599,2416347,1068261,50621207,4472938,3578444,182712,81310,3842466
180,8982117,51005758,2614474,1155687,54775919,4836808,3869159,198127,87426,4154712
181,9721036,55201118,2828743,1250410,59280271,5243271,4195360,214269,94723,4504352
182,10518047,59732298,3061795,1353248,64147341,5664081,4531180,233052,102838,4867070
183,11380987,64641064,3313337,1464345,69418746,6134345,4908766,251542,111097,5271405
184,12314852,69945374,3585628,1584362,75115364,6630483,5304310,272291,120017,5696618
185,13327155,75692755,3880013,1714147,81286915,7183854,5747381,294385,129785,6171551
186,14421358,81900834,4198322,1854186,87953342,7760630,6208079,318309,140039,6666427
187,15605682,88630865,4543282,2006665,95180812,8411794,6730031,344960,152479,7227470
188,16888303,95908096,4914832,2171227,102994155,9095964,7277231,371550,164562,7813343
189,18275469,103790427,5319294,2349808,111459529,9852540,7882331,404462,178581,8465374
190,19774516,112313524,5756087,2542617,120612228,10651746,8523097,436793,192809,9152699
191,21399709,121534884,6228457,2751681,130515022,11527987,9221360,472370,209064,9902794
192,23156897,131510795,6741293,2977363,141229451,12471617,9975911,512836,225682,10714429
